What is a design pattern, and when should you NOT use one?	<b>Model answer:</b> A design pattern is a named, reusable <i>template</i> for solving a recurring object-oriented design problem — it captures an intent, a structure (the collaborating classes), and trade-offs. Patterns give a shared vocabulary and proven, SOLID-aligned structures that reduce coupling and ease change. You should NOT use one when it adds indirection without removing real pain — a premature pattern violates YAGNI/KISS, adds classes, and makes code harder to read. Reach for a pattern only when you <i>feel</i> the specific friction it relieves (a growing <code>switch</code> on type → Strategy or State; subclass explosion → Decorator). The senior skill is right-sizing: a plain function or polymorphism first, a named pattern only when justified.<br><br><b>Follow-ups:</b><br>• <i>"Give an example of over-engineering with patterns."</i> → Wrapping a single, never-varying implementation in a Strategy interface and Factory — you pay the indirection cost for flexibility you'll never use.<br>• <i>"How do you decide?"</i> → Rule of Three: introduce the abstraction on the third time you actually need to vary something, not the first.	InterviewPrep::Design_Patterns
Explain Strategy vs. State — they look identical.	<b>Model answer:</b> Structurally they're the same: a context object delegates to a swappable helper behind an interface. The <b>intent</b> differs. <b>Strategy</b> lets a <i>client</i> choose among interchangeable algorithms that don't know about each other and rarely change mid-flow — it answers "<i>how</i> do I do this?" (e.g., which sort, which payment method). <b>State</b> encapsulates behavior that depends on the object's internal status, and crucially the states <i>transition to one another</i> (a state often decides the next state) — it answers "<i>what can I do now?</i>" (e.g., an order in PENDING vs. SHIPPED). Strategy is set from outside; State drives itself through a lifecycle.<br><br><b>Follow-ups:</b><br>• <i>"Which replaces a giant switch on a status field across many methods?"</i> → State.<br>• <i>"Do strategies know each other?"</i> → No. States do (they reference successor states).<br>• <i>"Can State be implemented with a transition table instead of classes?"</i> → Yes — a <code>Map<State, Map<Event, State>></code>; cleaner when transitions dominate behavior.	InterviewPrep::Design_Patterns
Why is Singleton often called an anti-pattern, and what's the alternative?	<b>Model answer:</b> Singleton introduces hidden <b>global mutable state</b>: a method calling <code>Config.get()</code> doesn't declare that dependency in its signature, so coupling is invisible. It makes unit testing hard — you can't substitute a mock, and state leaks between tests. It adds thread-safety complexity and tends to proliferate ("everything's a singleton"). The alternative is <b>Dependency Injection</b>: have a container create <i>one</i> instance and inject it where needed. You keep the "exactly one instance" guarantee but make the dependency explicit, mockable, and swappable. Spring beans are exactly this — singleton-scoped but DI-managed.<br><br><b>Follow-ups:</b><br>• <i>"Show a thread-safe Singleton in Java."</i> → Bill Pugh holder idiom (lazy + thread-safe + no sync cost) or an enum (also serialization/reflection-safe).<br>• <i>"Why is <code>volatile</code> required in double-checked locking?"</i> → Without it, instruction reordering can publish a reference to a partially-constructed object to another thread.	InterviewPrep::Design_Patterns
Decorator vs. Proxy vs. Inheritance — distinguish them.	<b>Model answer:</b> <b>Decorator</b> and <b>Proxy</b> both wrap an object behind the same interface. <b>Decorator</b> <i>adds responsibilities</i> and you can stack many in any order (Java I/O streams: buffering + compression + encryption). <b>Proxy</b> <i>controls access</i> to exactly one object — lazy creation (virtual), authorization (protection), remote calls (RPC stub), or caching — without changing what the object does. <b>Inheritance</b> adds behavior at compile time, can't be combined or removed at runtime, and leads to subclass explosion when features combine; Decorator composes instead. Rule of thumb: adding features → Decorator; gatekeeping access → Proxy; fixed specialization with a true IS-A → inheritance (sparingly).<br><br><b>Follow-ups:</b><br>• <i>"Give the canonical Decorator in the JDK."</i> → <code>new BufferedReader(new InputStreamReader(new FileInputStream(f)))</code>.<br>• <i>"Which does Spring <code>@Transactional</code> use?"</i> → Proxy (a dynamic proxy opens/commits the transaction around the bean method).	InterviewPrep::Design_Patterns
Factory Method vs. Abstract Factory?	<b>Model answer:</b> <b>Factory Method</b> is a single (often abstract) method that creates <i>one</i> product, where a <i>subclass</i> decides the concrete type — it uses inheritance. <b>Abstract Factory</b> is an <i>object</i> exposing several factory methods to create a <i>family</i> of related products that must be used together (a matching <code>Button</code> + <code>Checkbox</code> per OS), guaranteeing compatibility — it uses composition and is often <i>implemented with</i> Factory Methods. Trade-off note: Abstract Factory is flexible against new <i>families</i> but rigid against new <i>product kinds</i> (adding a <code>Slider</code> edits every factory).<br><br><b>Follow-ups:</b><br>• <i>"When do you prefer a simple static factory over either?"</i> → Small cases with a finite, stable set of types — one <code>create(type)</code> method is clearer than a class hierarchy.	InterviewPrep::Design_Patterns
How does Observer avoid tight coupling, and what's the classic bug?	<b>Model answer:</b> The subject knows only the <code>Observer</code> interface, not concrete observers; observers register/unregister at runtime. The subject broadcasts state changes without knowing who listens or what they do, so producers and consumers evolve independently — this is the basis of event systems and reactive UIs. Push vs. pull: push sends the changed data in the notification; pull sends "something changed" and lets the observer query the subject. The classic bug is the <b>lapsed-listener leak</b>: the subject holds strong references to observers, so an observer that's discarded without calling <code>unsubscribe()</code> is kept alive forever (memory leak) and keeps receiving useless notifications. Fixes: explicit unsubscribe, weak references, or lifecycle-scoped subscriptions.<br><br><b>Follow-ups:</b><br>• <i>"What about notification order and storms?"</i> → Order is undefined — don't depend on it; cascading updates can storm, so batch/debounce.<br>• <i>"Thread safety?"</i> → Modifying the observer list while iterating it is a race; use <code>CopyOnWriteArrayList</code> or snapshot before notifying.	InterviewPrep::Design_Patterns
Give a pattern that embodies the Open/Closed Principle and explain how.	<b>Model answer:</b> <b>Strategy.</b> Adding a new algorithm means writing a new class implementing the strategy interface; the <code>Context</code> is <i>closed for modification</i> (untouched) yet the system is <i>open for extension</i>. It also embodies DIP (the context depends on the abstraction, not concrete strategies) and composition over inheritance. Factory Method and Decorator are equally valid answers — Factory lets you add product types without editing the creator's logic; Decorator adds responsibilities without modifying the component.<br><br><b>Follow-ups:</b><br>• <i>"What's the cost of OCP here?"</i> → More classes and indirection; only worth it if the variation point will actually be varied (Rule of Three).	InterviewPrep::Design_Patterns
What pattern fits a request/middleware pipeline?	<b>Model answer:</b> <b>Chain of Responsibility.</b> Each handler (auth → rate-limit → validation → logging) gets a chance to process the request and decides whether to handle it and/or pass it to the next handler. It decouples the sender from the set of handlers, lets you reorder/insert/remove stages without touching others (OCP/SRP), and short-circuit (reject) early. The risk is a request falling off the end unhandled, so guard for that. This is exactly how Servlet filters, Spring Security, and Express/Django middleware work.<br><br><b>Follow-ups:</b><br>• <i>"How does it differ from Decorator?"</i> → Decorator always delegates and <i>augments</i>; a CoR handler may <i>stop</i> the chain (handle-or-forward), and the focus is "who handles this," not "add behavior."	InterviewPrep::Design_Patterns
How would you implement undo/redo, and which patterns?	<b>Model answer:</b> <b>Command</b> + <b>Memento</b>. Each user action becomes a <code>Command</code> object with <code>execute()</code> and <code>undo()</code>. An invoker maintains a history stack of executed commands and a redo stack. For complex state where computing an inverse is hard, the command captures a <b>Memento</b> (an opaque snapshot of the relevant state) before executing and restores it on undo — this preserves encapsulation since only the originator can read the memento. Redo re-executes the popped command. Watch memory for long histories (snapshots are costly — prefer command inverses or deltas when possible).<br><br><b>Follow-ups:</b><br>• <i>"Command vs. Memento for undo?"</i> → Command stores the <i>operation</i> (and how to reverse it); Memento stores the <i>state</i>. Use Command for invertible ops, Memento when reversal is impractical.<br>• <i>"How do macros fit?"</i> → A composite command (list of commands) — itself an instance of Composite + Command.	InterviewPrep::Design_Patterns
When would you choose Composition over Inheritance, and which patterns reflect that?	<b>Model answer:</b> Prefer composition unless there's a genuine, stable IS-A relationship and you want the full parent API. Inheritance creates tight coupling (fragile base class — a parent change breaks children), fixes behavior at compile time, and explodes combinatorially when features combine. Composition delegates to a held object through its interface, is swappable at runtime, and keeps hierarchies flat. Most patterns are composition mechanisms: <b>Strategy</b> (hold an algorithm), <b>Decorator</b> (wrap a component), <b>Bridge</b> (abstraction holds an implementor), <b>State</b> (hold the current state), <b>Adapter/Proxy</b> (wrap an object). Inheritance shows up mainly in <b>Template Method</b> (override steps) and <b>Factory Method</b> (subclass picks the type).<br><br><b>Follow-ups:</b><br>• <i>"When is inheritance the right call?"</i> → True IS-A, shallow hierarchy (≤2 levels), you want polymorphic dispatch and the full base contract (e.g., <code>ArrayList extends AbstractList</code>).	InterviewPrep::Design_Patterns
How do real frameworks combine multiple patterns? Give a concrete example.	<b>Model answer:</b> <b>MVC = Observer + Strategy + Composite.</b> The View observes the Model and re-renders on change (Observer); the Controller plugs in input-handling behavior (Strategy); a View built from nested widgets is a tree (Composite). Another: <b>Spring = Factory + Singleton + Proxy + Template Method</b> — the <code>ApplicationContext</code> is a bean Factory, beans are singleton-scoped (DI-managed Singleton), <code>@Transactional</code> wraps beans in dynamic Proxies, and <code>JdbcTemplate</code> is a Template Method. Recognizing these combinations shows you understand patterns as a collaborating system, not isolated flashcards.<br><br><b>Follow-ups:</b><br>• <i>"How does Java I/O combine patterns?"</i> → Decorator (stream wrapping) + Adapter (<code>InputStreamReader</code> bytes→chars) + Iterator (collection traversal).	InterviewPrep::Design_Patterns
What's an anti-pattern, and how do you fix the God Object?	<b>Model answer:</b> An anti-pattern is a common but counterproductive "solution" that creates more problems than it solves. The <b>God Object</b> is a class that knows and does everything (an <code>OrderManager</code> handling pricing, payment, email, persistence) — it violates SRP, is untestable, and every change risks breaking unrelated features. The fix: extract each responsibility into a focused collaborator (SRP), push behavior into the right domain objects (kill the anemic model), and if you still want a single easy entry point, put a thin <b>Facade</b> in front of the collaborators — the Facade simplifies access <i>without</i> absorbing the logic. Other anti-patterns to name: Golden Hammer (one pattern everywhere → match tool to problem), Premature Abstraction (Rule of Three), Singleton Abuse (use DI), Spaghetti (layer + polymorphism).<br><br><b>Follow-ups:</b><br>• <i>"How is a Facade different from a God Object?"</i> → A Facade <i>delegates</i> to focused subsystem classes (thin coordinator); a God Object <i>contains</i> all the logic itself.	InterviewPrep::Design_Patterns
